CURVE,X,Y
63,130,89.8
63,140,98.5
63,150,105.4
63,160,110.6
63,170,114.1
63,180,116.1
63,190,117.1
63,200,117.4
63,210,117.5
63,220,117.5
63,240,117.1
63,250,116.8
63,260,116.6
63,270,116.3
63,280,116.1
63,290,115.8
63,299,115.7
140,0,0
140,1,0
140,10,1.2
140,20,4.6
140,30,9.8
140,40,16.9
140,50,25.6
140,60,36.1
140,70,45.6
140,80,61.2
140,90,75.2
140,100,88.9
140,110,102
140,120,113.9
140,130,124.1
140,140,132.2
140,150,138.3
140,160,142.5
140,170,145.1
140,180,146.5
140,190,147.1
140,200,147.2
140,210,147
140,220,146.7
140,230,146.2
140,240,145.6
140,270,143.5
140,290,142.3
140,299,141.8
106,0,0
106,1,0
106,10,1.2
106,20,4.6
106,30,9.8
106,40,16.9
106,50,25.6
106,60,36.1
106,70,45.6
106,80,61.2
106,90,75.2
106,100,88.9
106,110,102
106,120,113.9
106,130,124.1
106,140,132.2
106,150,138.3
106,160,142.5
106,170,145.1
106,180,146.5
106,190,147.1
106,200,147.2
106,210,147
106,220,146.7
106,230,146.2
106,240,145.6
106,270,143.5
106,290,142.3
106,299,141.8
47,0,0
47,1,0
47,10,1.2
47,20,4.6
47,30,9.8
47,40,16.9
47,50,25.6
47,60,36.1
47,70,45.6
47,80,61.2
47,90,75.2
47,100,88.9
47,110,102
47,120,113.9
47,130,124.1
47,140,132.2
47,150,138.3
47,160,142.5
47,170,145.1
47,180,146.5
47,190,147.1
47,200,147.2
47,210,147
47,220,146.7
47,230,146.2
47,240,145.6
47,270,143.5
47,290,142.3
47,299,141.8
44,0,0
44,1,0
44,10,1.2
44,20,4.6
44,30,9.8
44,40,16.9
44,50,25.6
44,60,36.1
44,70,45.6
44,80,61.2
44,90,75.2
44,100,88.9
44,110,102
44,120,113.9
44,130,124.1
44,140,132.2
44,150,138.3
44,160,142.5
44,170,145.1
44,180,146.5
44,190,147.1
44,200,147.2
44,210,147
44,220,146.7
44,230,146.2
44,240,145.6
44,270,143.5
44,290,142.3
44,299,141.8
182,0,0
182,1,0
182,10,0.5
182,20,2.1
182,30,4.8
182,40,8.7
182,50,13.7
182,60,19.8
182,70,26.5
182,80,34.5
182,90,45.1
182,100,55.8
182,110,66.6
182,120,76
182,130,82.7
182,140,86.8
182,150,89
182,160,90.4
182,170,91.4
182,180,92.3
182,190,93.3
182,200,94.2
182,210,95
182,220,95.4
182,230,95.4
182,250,95
182,260,94.9
182,270,94.7
182,280,94.4
182,290,94
182,299,94.2
197,0,0
197,1,0
197,10,0.5
197,20,2.1
197,30,4.8
197,40,8.7
197,50,13.7
197,60,19.8
197,70,26.5
197,80,34.5
197,90,45.1
197,100,55.8
197,110,66.6
197,120,76
197,130,82.7
197,140,86.8
197,150,89
197,160,90.4
197,170,91.4
197,180,92.3
197,190,93.3
197,200,94.2
197,210,95
197,220,95.4
197,230,95.4
197,250,95
197,260,94.9
197,270,94.7
197,280,94.4
197,290,94
197,299,94.2
121,0,0
121,1,0
121,10,0.5
121,20,2.1
121,30,4.8
121,40,8.7
121,50,13.7
121,60,19.8
121,70,26.5
121,80,34.5
121,90,45.1
121,100,55.8
121,110,66.6
121,120,76
121,130,82.7
121,140,86.8
121,150,89
121,160,90.4
121,170,91.4
121,180,92.3
121,190,93.3
121,200,94.2
121,210,95
121,220,95.4
121,230,95.4
121,250,95
121,260,94.9
121,270,94.7
121,280,94.4
121,290,94
121,299,94.2
25,0,0
25,1,0
25,10,0.5
25,20,2.1
25,30,4.8
25,40,8.7
25,50,13.7
25,60,19.8
25,70,26.5
25,80,34.5
25,90,45.1
25,100,55.8
25,110,66.6
25,120,76
25,130,82.7
25,140,86.8
25,150,89
25,160,90.4
25,170,91.4
25,180,92.3
25,190,93.3
25,200,94.2
25,210,95
25,220,95.4
25,230,95.4
25,250,95
25,260,94.9
25,270,94.7
25,280,94.4
25,290,94
25,299,94.2
7,0,0
7,1,0
7,10,0.5
7,20,2.1
7,30,4.8
7,40,8.7
7,50,13.7
7,60,19.8
7,70,26.5
7,80,34.5
7,90,45.1
7,100,55.8
7,110,66.6
7,120,76
7,130,82.7
7,140,86.8
7,150,89
7,160,90.4
7,170,91.4
7,180,92.3
7,190,93.3
7,200,94.2
7,210,95
7,220,95.4
7,230,95.4
7,250,95
7,260,94.9
7,270,94.7
7,280,94.4
7,290,94
7,299,94.2
187,0,0
187,30,0
187,40,0.2
187,50,2.8
187,60,12.7
187,70,28.6
187,80,48.2
187,90,67.3
187,100,85.5
187,110,102.4
187,120,117.5
187,130,130.5
187,140,138.2
187,150,143.9
187,160,150.2
187,170,156.3
187,180,161.4
187,190,165.5
187,200,168.8
187,210,171.5
187,220,173.6
187,230,175.2
187,240,176.3
187,250,177.1
187,260,177.6
187,270,177.8
187,280,177.8
187,290,177.7
187,300,177.4
187,310,177
187,320,176.5
187,330,175.9
187,350,174.5
165,0,0
165,30,0
165,40,0.2
165,50,2.8
165,60,12.7
165,70,28.6
165,80,48.2
165,90,67.3
165,100,85.5
165,110,102.4
165,120,117.5
165,130,130.5
165,140,138.2
165,150,143.9
165,160,150.2
165,170,156.3
165,180,161.4
165,190,165.5
165,200,168.8
165,210,171.5
165,220,173.6
165,230,175.2
165,240,176.3
165,250,177.1
165,260,177.6
165,270,177.8
165,280,177.8
165,290,177.7
165,300,177.4
165,310,177
165,320,176.5
165,330,175.9
165,350,174.5
181,0,0
181,30,0
181,40,0.4
181,50,1.9
181,60,5.6
181,70,12.8
181,80,21.7
181,90,31
181,100,40.9
181,110,51.3
181,120,61.5
181,130,70.9
181,140,78.8
181,150,85
181,160,89.6
181,170,92.9
181,180,94.9
181,190,95.9
181,200,96.2
181,220,96.4
181,250,97
181,260,97.1
181,280,96.9
181,290,96.7
181,299,97.8
151,0,0
151,30,0
151,40,0.4
151,50,1.9
151,60,5.6
151,70,12.8
151,80,21.7
151,90,31
151,100,40.9
151,110,51.3
151,120,61.5
151,130,70.9
151,140,78.8
151,150,85
151,160,89.6
151,170,92.9
151,180,94.9
151,190,95.9
151,200,96.2
151,220,96.4
151,250,97
151,260,97.1
151,280,96.9
151,290,96.7
151,299,97.8
36,0,0
36,30,0
36,40,0.4
36,50,1.9
36,60,5.6
36,70,12.8
36,80,21.7
36,90,31
36,100,40.9
36,110,51.3
36,120,61.5
36,130,70.9
36,140,78.8
36,150,85
36,160,89.6
36,170,92.9
36,180,94.9
36,190,95.9
36,200,96.2
36,220,96.4
36,250,97
36,260,97.1
36,280,96.9
36,290,96.7
36,299,97.8
178,0,0
178,30,0
178,40,0.4
178,50,1.9
178,60,5.6
178,70,12.8
178,80,21.7
178,90,31
178,100,40.9
178,110,51.3
178,120,61.5
178,130,70.9
178,140,78.8
178,150,85
178,160,89.6
178,170,92.9
178,180,94.9
178,190,95.9
178,200,96.2
178,220,96.4
178,250,97
178,260,97.1
178,280,96.9
178,290,96.7
178,299,97.8
131,0,0
131,30,0
131,40,0.4
131,50,1.9
131,60,5.6
131,70,12.8
131,80,21.7
131,90,31
131,100,40.9
131,110,51.3
131,120,61.5
131,130,70.9
131,140,78.8
131,150,85
131,160,89.6
131,170,92.9
131,180,94.9
131,190,95.9
131,200,96.2
131,220,96.4
131,250,97
131,260,97.1
131,280,96.9
131,290,96.7
131,299,97.8
32,0,0
32,30,0
32,40,0.4
32,50,1.9
32,60,5.6
32,70,12.8
32,80,21.7
32,90,31
32,100,40.9
32,110,51.3
32,120,61.5
32,130,70.9
32,140,78.8
32,150,85
32,160,89.6
32,170,92.9
32,180,94.9
32,190,95.9
32,200,96.2
32,220,96.4
32,250,97
32,260,97.1
32,280,96.9
32,290,96.7
32,299,97.8
208,0,0
208,30,0
208,40,1.1
208,50,11.2
208,60,31.7
208,70,57
208,80,82.8
208,90,107.2
208,100,129.5
208,110,150
208,120,167.5
208,130,181.8
208,140,186.7
208,150,189.2
208,160,194.4
208,170,200.4
208,180,205.2
208,190,208.9
208,200,211.9
208,210,214.1
208,220,215.8
208,230,217
208,240,217.7
208,250,218.1
208,260,218.2
208,270,218.1
208,280,217.8
208,290,217.3
208,300,216.7
208,310,216
208,320,215.2
208,330,214.3
208,350,212.3
48,0,0
48,30,0
48,40,0.7
48,50,7.1
48,60,20.1
48,70,37.4
48,80,55.6
48,90,74.1
48,100,91.1
48,110,107.1
48,120,121.1
48,130,133.3
48,140,142.7
48,150,151
48,160,158.7
48,170,165.6
48,180,171.8
48,190,177.1
48,200,181.6
48,210,185.4
48,220,188.9
48,230,191.9
48,240,194.5
48,250,196.7
48,260,198.5
48,270,200.2
48,280,201.7
48,290,202.9
48,300,203.9
48,310,204.7
48,320,205.3
48,330,205.8
48,340,206.1
48,350,206.3
141,0,0
141,30,0
141,40,0.7
141,50,7.1
141,60,20.1
141,70,37.4
141,80,55.6
141,90,74.1
141,100,91.1
141,110,107.1
141,120,121.1
141,130,133.3
141,140,142.7
141,150,151
141,160,158.7
141,170,165.6
141,180,171.8
141,190,177.1
141,200,181.6
141,210,185.4
141,220,188.9
141,230,191.9
141,240,194.5
141,250,196.7
141,260,198.5
141,270,200.2
141,280,201.7
141,290,202.9
141,300,203.9
141,310,204.7
141,320,205.3
141,330,205.8
141,340,206.1
141,350,206.3
138,0,0
138,30,0
138,40,0.7
138,50,7.1
138,60,20.1
138,70,37.4
138,80,55.6
138,90,74.1
138,100,91.1
138,110,107.1
138,120,121.1
138,130,133.3
138,140,142.7
138,150,151
138,160,158.7
138,170,165.6
138,180,171.8
138,190,177.1
138,200,181.6
138,210,185.4
138,220,188.9
138,230,191.9
138,240,194.5
138,250,196.7
138,260,198.5
138,270,200.2
138,280,201.7
138,290,202.9
138,300,203.9
138,310,204.7
138,320,205.3
138,330,205.8
138,340,206.1
138,350,206.3
45,0,0
45,30,0
45,40,0.7
45,50,7.1
45,60,20.1
45,70,37.4
45,80,55.6
45,90,74.1
45,100,91.1
45,110,107.1
45,120,121.1
45,130,133.3
45,140,142.7
45,150,151
45,160,158.7
45,170,165.6
45,180,171.8
45,190,177.1
45,200,181.6
45,210,185.4
45,220,188.9
45,230,191.9
45,240,194.5
45,250,196.7
45,260,198.5
45,270,200.2
45,280,201.7
45,290,202.9
45,300,203.9
45,310,204.7
45,320,205.3
45,330,205.8
45,340,206.1
45,350,206.3
176,0,0
176,30,0
176,40,3.3
176,50,21.9
176,60,51.5
176,70,84.6
176,80,117.3
176,90,147.6
176,100,175
176,110,198.5
176,120,219.1
176,130,236.1
176,140,247.3
176,150,256
176,160,264.5
176,170,272.1
176,180,278.4
176,190,283.4
176,200,287.4
176,210,290.6
176,220,293.1
176,230,295
176,240,296.4
176,250,297.3
176,260,297.9
176,270,298.2
176,280,298.1
176,290,297.9
176,300,297.5
176,310,296.9
176,320,296.2
176,330,295.4
176,340,294.5
176,350,293.5
149,0,0
149,30,0
149,40,2.4
149,50,17.5
149,60,42.6
149,70,71.6
149,80,100.3
149,90,126.9
149,100,151.8
149,110,173.2
149,120,191.6
149,130,207.2
149,140,217.6
149,150,225.8
149,160,233.6
149,170,240.7
149,180,246.5
149,190,251.2
149,200,255
149,210,258
149,220,260.3
149,230,262.2
149,240,263.5
149,250,264.5
149,260,265.1
149,270,265.4
149,280,265.5
149,290,265.4
149,300,265.1
149,310,264.7
149,320,264.1
149,330,263.4
149,350,261.8
156,0,0
156,30,0
156,40,2.4
156,50,17.5
156,60,42.6
156,70,71.6
156,80,100.3
156,90,126.9
156,100,151.8
156,110,173.2
156,120,191.6
156,130,207.2
156,140,217.6
156,150,225.8
156,160,233.6
156,170,240.7
156,180,246.5
156,190,251.2
156,200,255
156,210,258
156,220,260.3
156,230,262.2
156,240,263.5
156,250,264.5
156,260,265.1
156,270,265.4
156,280,265.5
156,290,265.4
156,300,265.1
156,310,264.7
156,320,264.1
156,330,263.4
156,350,261.8
93,0,0
93,30,0
93,40,2.4
93,50,17.5
93,60,42.6
93,70,71.6
93,80,100.3
93,90,126.9
93,100,151.8
93,110,173.2
93,120,191.6
93,130,207.2
93,140,217.6
93,150,225.8
93,160,233.6
93,170,240.7
93,180,246.5
93,190,251.2
93,200,255
93,210,258
93,220,260.3
93,230,262.2
93,240,263.5
93,250,264.5
93,260,265.1
93,270,265.4
93,280,265.5
93,290,265.4
93,300,265.1
93,310,264.7
93,320,264.1
93,330,263.4
93,350,261.8
116,0,0
116,30,0
116,40,6.1
116,50,25.1
116,60,52.6
116,70,82.6
116,80,112.7
116,90,140.6
116,100,165.8
116,110,188
116,120,207.2
116,130,223.7
116,140,235.7
116,150,245.8
116,160,255.6
116,170,264.4
116,180,272.1
116,190,278.8
116,200,284.4
116,210,289.3
116,220,293.7
116,230,297.5
116,240,300.7
116,250,303.4
116,260,305.7
116,270,307.7
116,280,309.4
116,290,310.8
116,300,311.9
116,310,312.8
116,320,313.4
116,330,313.9
116,350,314.5
89,0,0
89,30,0
89,40,3.3
89,50,21.9
89,60,51.5
89,70,84.6
89,80,117.3
89,90,147.6
89,100,175
89,110,198.5
89,120,219.1
89,130,236.1
89,140,247.3
89,150,256
89,160,264.5
89,170,272.1
89,180,278.4
89,190,283.4
89,200,287.4
89,210,290.6
89,220,293.1
89,230,295
89,240,296.4
89,250,297.3
89,260,297.9
89,270,298.2
89,280,298.1
89,290,297.9
89,300,297.5
89,310,296.9
89,320,296.2
89,330,295.4
89,340,294.5
89,350,293.5
74,0,0
74,30,0
74,40,6.1
74,50,25.1
74,60,52.6
74,70,82.6
74,80,112.7
74,90,140.6
74,100,165.8
74,110,188
74,120,207.2
74,130,223.7
74,140,235.7
74,150,245.8
74,160,255.6
74,170,264.4
74,180,272.1
74,190,278.8
74,200,284.4
74,210,289.3
74,220,293.7
74,230,297.5
74,240,300.7
74,250,303.4
74,260,305.7
74,270,307.7
74,280,309.4
74,290,310.8
74,300,311.9
74,310,312.8
74,320,313.4
74,330,313.9
74,350,314.5
56,0,0
56,30,0
56,40,6.1
56,50,25.1
56,60,52.6
56,70,82.6
56,80,112.7
56,90,140.6
56,100,165.8
56,110,188
56,120,207.2
56,130,223.7
56,140,235.7
56,150,245.8
56,160,255.6
56,170,264.4
56,180,272.1
56,190,278.8
56,200,284.4
56,210,289.3
56,220,293.7
56,230,297.5
56,240,300.7
56,250,303.4
56,260,305.7
56,270,307.7
56,280,309.4
56,290,310.8
56,300,311.9
56,310,312.8
56,320,313.4
56,330,313.9
56,350,314.5
159,0,0
159,30,0
159,40,6.2
159,50,24.4
159,60,50.6
159,70,79
159,80,107.5
159,90,133.7
159,100,157.4
159,110,178.3
159,120,196.3
159,130,211.8
159,140,223
159,150,232.4
159,160,241.6
159,170,249.7
159,180,257
159,190,263.2
159,200,268.4
159,210,273.1
159,220,277.2
159,230,280.7
159,240,283.7
159,250,286.1
159,260,288.4
159,270,290.2
159,280,291.8
159,290,293.1
159,300,294.1
159,310,294.9
159,320,295.5
159,330,296
159,340,296.4
159,350,296.6
126,0,0
126,30,0
126,40,6.2
126,50,24.4
126,60,50.6
126,70,79
126,80,107.5
126,90,133.7
126,100,157.4
126,110,178.3
126,120,196.3
126,130,211.8
126,140,223
126,150,232.4
126,160,241.6
126,170,249.7
126,180,257
126,190,263.2
126,200,268.4
126,210,273.1
126,220,277.2
126,230,280.7
126,240,283.7
126,250,286.1
126,260,288.4
126,270,290.2
126,280,291.8
126,290,293.1
126,300,294.1
126,310,294.9
126,320,295.5
126,330,296
126,340,296.4
126,350,296.6
82,0,0
82,30,0
82,40,6.2
82,50,24.4
82,60,50.6
82,70,79
82,80,107.5
82,90,133.7
82,100,157.4
82,110,178.3
82,120,196.3
82,130,211.8
82,140,223
82,150,232.4
82,160,241.6
82,170,249.7
82,180,257
82,190,263.2
82,200,268.4
82,210,273.1
82,220,277.2
82,230,280.7
82,240,283.7
82,250,286.1
82,260,288.4
82,270,290.2
82,280,291.8
82,290,293.1
82,300,294.1
82,310,294.9
82,320,295.5
82,330,296
82,340,296.4
82,350,296.6
51,0,0
51,30,0
51,40,6.2
51,50,24.4
51,60,50.6
51,70,79
51,80,107.5
51,90,133.7
51,100,157.4
51,110,178.3
51,120,196.3
51,130,211.8
51,140,223
51,150,232.4
51,160,241.6
51,170,249.7
51,180,257
51,190,263.2
51,200,268.4
51,210,273.1
51,220,277.2
51,230,280.7
51,240,283.7
51,250,286.1
51,260,288.4
51,270,290.2
51,280,291.8
51,290,293.1
51,300,294.1
51,310,294.9
51,320,295.5
51,330,296
51,340,296.4
51,350,296.6
41,0,0
41,30,0
41,40,2.4
41,50,17.5
41,60,42.6
41,70,71.6
41,80,100.3
41,90,126.9
41,100,151.8
41,110,173.2
41,120,191.6
41,130,207.2
41,140,217.6
41,150,225.8
41,160,233.6
41,170,240.7
41,180,246.5
41,190,251.2
41,200,255
41,210,258
41,220,260.3
41,230,262.2
41,240,263.5
41,250,264.5
41,260,265.1
41,270,265.4
41,280,265.5
41,290,265.4
41,300,265.1
41,310,264.7
41,320,264.1
41,330,263.4
41,350,261.8
113,0,0
113,30,0
113,40,0.5
113,50,7.4
113,60,21.9
113,70,41.4
113,80,62.7
113,90,83.9
113,100,103.7
113,110,122.4
113,120,138.8
113,130,153.3
113,140,164.3
113,150,174
113,160,183.3
113,170,191.5
113,180,198.7
113,190,205
113,200,210.5
113,210,215.1
113,220,219.1
113,230,222.7
113,240,225.8
113,250,228.4
113,260,230.6
113,270,232.6
113,280,234.2
113,290,235.7
113,300,236.9
113,310,237.9
113,320,238.7
113,330,239.3
113,340,239.7
113,350,240
19,0,0
19,30,0
19,40,0.5
19,50,7.4
19,60,21.9
19,70,41.4
19,80,62.7
19,90,83.9
19,100,103.7
19,110,122.4
19,120,138.8
19,130,153.3
19,140,164.3
19,150,174
19,160,183.3
19,170,191.5
19,180,198.7
19,190,205
19,200,210.5
19,210,215.1
19,220,219.1
19,230,222.7
19,240,225.8
19,250,228.4
19,260,230.6
19,270,232.6
19,280,234.2
19,290,235.7
19,300,236.9
19,310,237.9
19,320,238.7
19,330,239.3
19,340,239.7
19,350,240
169,0,0
169,30,0
169,40,0.1
169,50,2.2
169,60,9.9
169,70,22.2
169,80,37.5
169,90,52.5
169,100,67
169,110,80
169,120,91.8
169,130,101.9
169,140,106.7
169,150,110
169,160,114.5
169,170,119.3
169,180,123.3
169,190,126.5
169,200,129
169,210,131.1
169,220,132.7
169,230,134
169,240,134.9
169,250,135.5
169,260,135.9
169,270,136.1
169,280,136.2
169,290,136.1
169,300,135.9
169,310,135.6
169,320,135.2
169,350,133.7
60,0,0
60,30,0
60,40,0.1
60,50,2.2
60,60,9.9
60,70,22.2
60,80,37.5
60,90,52.5
60,100,67
60,110,80
60,120,91.8
60,130,101.9
60,140,106.7
60,150,110
60,160,114.5
60,170,119.3
60,180,123.3
60,190,126.5
60,200,129
60,210,131.1
60,220,132.7
60,230,134
60,240,134.9
60,250,135.5
60,260,135.9
60,270,136.1
60,280,136.2
60,290,136.1
60,300,135.9
60,310,135.6
60,320,135.2
60,350,133.7
129,0,0
129,30,0
129,40,0.1
129,50,2.3
129,60,13
129,70,29.9
129,80,51.1
129,90,72.7
129,100,92.8
129,110,111.5
129,120,128.6
129,130,143.1
129,140,154.6
129,150,164.3
129,160,173.2
129,170,181.2
129,180,187.9
129,190,193.4
129,200,198.1
129,210,201.9
129,220,205
129,230,207.7
129,240,209.9
129,250,211.6
129,260,212.9
129,270,213.9
129,280,214.6
129,290,215.1
129,300,215.3
129,310,215.4
129,320,215.4
129,330,215.2
129,340,214.9
129,350,214.5
85,0,0
85,30,0
85,40,0.1
85,50,3.7
85,60,18.1
85,70,42.9
85,80,70.8
85,90,97.7
85,100,123.2
85,110,146.2
85,120,166.9
85,130,185.2
85,140,201
85,150,214.9
85,160,227.2
85,170,238.1
85,180,247.7
85,190,256.1
85,200,263.6
85,210,269.9
85,220,275.5
85,230,280.4
85,240,284.8
85,250,288.8
85,260,292.3
85,270,295.3
85,280,297.8
85,290,299.9
85,300,301.7
85,310,303.1
85,320,304.3
85,330,305.3
85,340,306
85,350,306.6
14,0,0
14,30,0
14,40,0.1
14,50,2.3
14,60,13
14,70,29.9
14,80,51.1
14,90,72.7
14,100,92.8
14,110,111.5
14,120,128.6
14,130,143.1
14,140,154.6
14,150,164.3
14,160,173.2
14,170,181.2
14,180,187.9
14,190,193.4
14,200,198.1
14,210,201.9
14,220,205
14,230,207.7
14,240,209.9
14,250,211.6
14,260,212.9
14,270,213.9
14,280,214.6
14,290,215.1
14,300,215.3
14,310,215.4
14,320,215.4
14,330,215.2
14,340,214.9
14,350,214.5
210,0,0
210,20,0
210,30,0.1
210,40,0.8
210,50,3.5
210,60,10.2
210,70,20.4
210,80,34
210,90,46.9
210,100,59.2
210,110,70.7
210,120,81.2
210,130,90.8
210,140,99.4
210,150,107
210,160,113.3
210,170,118.3
210,180,122
210,190,124.5
210,200,125.8
210,210,126.2
210,220,126
210,230,125.6
210,240,125.3
210,260,124.9
210,270,124.6
210,290,123.8
210,299,123.4
198,0,0
198,20,0
198,30,0.2
198,40,0.6
198,50,1.5
198,60,3.4
198,70,8.4
198,80,11
198,90,19.8
198,100,27.9
198,110,35.9
198,120,43.5
198,130,50.6
198,140,57.2
198,150,63.3
198,160,68.6
198,170,73
198,180,76.5
198,190,78.9
198,200,80.2
198,210,80.8
198,230,80.8
198,250,80.4
198,260,80.1
198,270,79.9
198,290,79.3
198,299,79.8
189,0,0
189,20,0
189,30,0.2
189,40,0.6
189,50,1.5
189,60,3.4
189,70,8.4
189,80,11
189,90,19.8
189,100,27.9
189,110,35.9
189,120,43.5
189,130,50.6
189,140,57.2
189,150,63.3
189,160,68.6
189,170,73
189,180,76.5
189,190,78.9
189,200,80.2
189,210,80.8
189,230,80.8
189,250,80.4
189,260,80.1
189,270,79.9
189,290,79.3
189,299,79.8
194,0,0
194,20,0
194,30,0.7
194,40,3.9
194,50,12.4
194,60,28.1
194,70,46
194,80,64.6
194,90,82.9
194,100,100.2
194,110,116.5
194,120,131.2
194,130,143.6
194,140,153.1
194,150,159.7
194,160,163.9
194,170,166.5
194,180,168.2
194,190,169.3
194,200,170
194,210,170.2
194,220,170.3
194,240,169.9
194,250,169.5
194,260,169.2
194,290,167.7
194,299,167.3
213,0,0
213,20,0
213,30,0.4
213,40,2.5
213,50,7.7
213,60,16.8
213,70,28.2
213,80,38.9
213,90,49.5
213,100,59.3
213,110,68
213,120,75.7
213,130,82.5
213,140,88.9
213,150,94.8
213,160,99.7
213,170,103.2
213,180,105.2
213,190,106
213,200,105.8
213,210,105.1
213,220,104.1
213,230,103
213,240,102
213,250,101.1
213,260,100.3
213,280,98.9
213,290,98.3
213,299,97.8
96,0,0
96,20,0
96,30,0.4
96,40,2.5
96,50,7.7
96,60,16.8
96,70,28.2
96,80,38.9
96,90,49.5
96,100,59.3
96,110,68
96,120,75.7
96,130,82.5
96,140,88.9
96,150,94.8
96,160,99.7
96,170,103.2
96,180,105.2
96,190,106
96,200,105.8
96,210,105.1
96,220,104.1
96,230,103
96,240,102
96,250,101.1
96,260,100.3
96,280,98.9
96,290,98.3
96,299,97.8
72,0,0
72,20,0
72,30,0.2
72,40,0.6
72,50,1.5
72,60,3.4
72,70,8.4
72,80,11
72,90,19.8
72,100,27.9
72,110,35.9
72,120,43.5
72,130,50.6
72,140,57.2
72,150,63.3
72,160,68.6
72,170,73
72,180,76.5
72,190,78.9
72,200,80.2
72,210,80.8
72,230,80.8
72,250,80.4
72,260,80.1
72,270,79.9
72,290,79.3
72,299,79.8
128,0,0
128,20,0
128,30,0.7
128,40,3.9
128,50,12.4
128,60,28.1
128,70,46
128,80,64.6
128,90,82.9
128,100,100.2
128,110,116.5
128,120,131.2
128,130,143.6
128,140,153.1
128,150,159.7
128,160,163.9
128,170,166.5
128,180,168.2
128,190,169.3
128,200,170
128,210,170.2
128,220,170.3
128,240,169.9
128,250,169.5
128,260,169.2
128,290,167.7
128,299,167.3
218,0,0
218,20,0
218,30,0.7
218,40,3.9
218,50,12.4
218,60,28.1
218,70,46
218,80,64.6
218,90,82.9
218,100,100.2
218,110,116.5
218,120,131.2
218,130,143.6
218,140,153.1
218,150,159.7
218,160,163.9
218,170,166.5
218,180,168.2
218,190,169.3
218,200,170
218,210,170.2
218,220,170.3
218,240,169.9
218,250,169.5
218,260,169.2
218,290,167.7
218,299,167.3
102,0,0
102,20,0
102,30,0.7
102,40,3.9
102,50,12.4
102,60,28.1
102,70,46
102,80,64.6
102,90,82.9
102,100,100.2
102,110,116.5
102,120,131.2
102,130,143.6
102,140,153.1
102,150,159.7
102,160,163.9
102,170,166.5
102,180,168.2
102,190,169.3
102,200,170
102,210,170.2
102,220,170.3
102,240,169.9
102,250,169.5
102,260,169.2
102,290,167.7
102,299,167.3
195,0,0
195,20,0
195,30,0.7
195,40,3.9
195,50,12.4
195,60,28.1
195,70,46
195,80,64.6
195,90,82.9
195,100,100.2
195,110,116.5
195,120,131.2
195,130,143.6
195,140,153.1
195,150,159.7
195,160,163.9
195,170,166.5
195,180,168.2
195,190,169.3
195,200,170
195,210,170.2
195,220,170.3
195,240,169.9
195,250,169.5
195,260,169.2
195,290,167.7
195,299,167.3
10,0,0
10,20,0
10,30,0.7
10,40,3.9
10,50,12.4
10,60,28.1
10,70,46
10,80,64.6
10,90,82.9
10,100,100.2
10,110,116.5
10,120,131.2
10,130,143.6
10,140,153.1
10,150,159.7
10,160,163.9
10,170,166.5
10,180,168.2
10,190,169.3
10,200,170
10,210,170.2
10,220,170.3
10,240,169.9
10,250,169.5
10,260,169.2
10,290,167.7
10,299,167.3
97,0,0
97,60,0
97,70,0.2
97,80,0.8
97,90,6
97,100,15.7
97,110,30.2
97,120,46.7
97,130,64.7
97,150,100.9
97,160,118.2
97,170,135.1
97,180,150.8
97,190,165.6
97,200,179.3
97,210,192.3
97,220,204.3
97,230,215.4
97,240,225.4
97,250,234.6
97,260,243.1
97,270,251
97,280,258.2
97,290,264.9
97,300,271
97,310,276.6
97,320,281.7
97,330,286.4
97,340,290.7
97,350,294.6
191,0,0
191,50,0
191,60,0.2
191,70,0.9
191,80,3.6
191,90,8.1
191,100,15
191,110,22
191,120,28.9
191,130,36.3
191,140,41.9
191,150,46.7
191,160,51.2
191,170,55.3
191,180,59.1
191,190,62.3
191,200,65.1
191,210,67.4
191,220,69.3
191,230,70.9
191,240,72.3
191,250,73.4
191,260,74.2
191,270,74.9
191,280,75.5
191,300,76.1
191,310,76.3
191,320,76.4
191,330,76.4
191,350,76.2
204,0,0
204,50,0
204,60,0.3
204,70,5.1
204,80,16.7
204,90,35.9
204,100,57.2
204,110,80.1
204,120,102.8
204,130,124.6
204,140,145
204,150,164
204,160,181.4
204,170,197.5
204,180,212.2
204,190,225.3
204,200,237.1
204,210,247.8
204,220,257.5
204,230,266.4
204,240,274.4
204,250,281.6
204,260,288.2
204,270,294.1
204,280,299.5
204,290,304.2
204,300,308.3
204,310,312
204,320,315.4
204,330,318.3
204,340,320.9
204,350,323.3
132,0,0
132,50,0
132,60,0.2
132,70,2.9
132,80,9.4
132,90,18.8
132,100,28.9
132,110,40.2
132,120,50.7
132,130,60.4
132,140,69
132,150,76.3
132,160,83.1
132,170,89.2
132,180,94.4
132,190,99
132,200,103.2
132,210,106.8
132,220,110
132,230,112.7
132,240,114.9
132,250,116.8
132,260,118.4
132,270,119.8
132,280,120.9
132,290,121.8
132,300,122.6
132,320,123.6
132,330,123.9
132,350,124.3
33,0,0
33,50,0
33,60,0.2
33,70,2.9
33,80,9.4
33,90,18.8
33,100,28.9
33,110,40.2
33,120,50.7
33,130,60.4
33,140,69
33,150,76.3
33,160,83.1
33,170,89.2
33,180,94.4
33,190,99
33,200,103.2
33,210,106.8
33,220,110
33,230,112.7
33,240,114.9
33,250,116.8
33,260,118.4
33,270,119.8
33,280,120.9
