TRACK,LABEL,METHOD,CURVE
122,feature.Area.unmanaged,,11
122,feature.Yield.unmanaged.Total,,164
123,feature.Area.managed,,2
123,feature.Area.og1.SBPS_PL_M,,17
123,feature.Area.og1.total,,17
123,feature.Area.og2.SBPS_PL_M,,1
123,feature.Area.og2.total,,1
123,feature.Yield.managed.Total,,165
124,feature.Area.og1.SBPS_PLI_H,,58
124,feature.Area.og1.total,,58
124,feature.Area.og2.SBPS_PLI_H,,1
124,feature.Area.og2.total,,1
124,feature.Area.unmanaged,,2
124,feature.Yield.unmanaged.Total,,167
125,feature.Area.managed,,11
125,feature.Area.og1.SBPS_PLI_H,,168
125,feature.Area.og1.total,,168
125,feature.Area.og2.SBPS_PLI_H,,13
125,feature.Area.og2.total,,13
125,feature.Yield.managed.Total,,169
126,feature.Area.og1.SBPS_PLI_M,,104
126,feature.Area.og1.total,,104
126,feature.Area.og2.SBPS_PLI_M,,13
126,feature.Area.og2.total,,13
126,feature.Area.unmanaged,,11
126,feature.Yield.unmanaged.Total,,172
127,feature.Area.managed,,2
127,feature.Area.og1.SBPS_PLI_M,,76
127,feature.Area.og1.total,,76
127,feature.Area.og2.SBPS_PLI_M,,1
127,feature.Area.og2.total,,1
127,feature.Yield.managed.Total,,173
128,feature.Area.og1.IDF_PL_H,,87
128,feature.Area.og1.total,,87
128,feature.Area.og2.IDF_PL_H,,1
128,feature.Area.og2.total,,1
128,feature.Area.unmanaged,,2
128,feature.Yield.unmanaged.Total,,175
129,feature.Area.managed,,2
129,feature.Area.og1.IDF_PL_H,,87
129,feature.Area.og1.total,,87
129,feature.Area.og2.IDF_PL_H,,1
129,feature.Area.og2.total,,1
129,feature.Yield.managed.Total,,176
130,feature.Area.managed,,2
130,feature.Area.og1.IDF_PL_H,,87
130,feature.Area.og1.total,,87
130,feature.Area.og2.IDF_PL_H,,1
130,feature.Area.og2.total,,1
130,feature.Yield.managed.Total,,176
131,feature.Area.og1.IDF_PLI_L,,31
131,feature.Area.og1.total,,31
131,feature.Area.og2.IDF_PLI_L,,1
131,feature.Area.og2.total,,1
131,feature.Area.unmanaged,,2
131,feature.Yield.unmanaged.Total,,178
132,feature.Area.og1.IDF_FDI_M,,17
132,feature.Area.og1.total,,17
132,feature.Area.og2.IDF_FDI_M,,1
132,feature.Area.og2.total,,1
132,feature.Area.unmanaged,,2
132,feature.Yield.unmanaged.Total,,179
133,feature.Area.og1.IDF_FDI_M,,17
133,feature.Area.og1.total,,17
133,feature.Area.og2.IDF_FDI_M,,1
133,feature.Area.og2.total,,1
133,feature.Area.unmanaged,,2
133,feature.Yield.unmanaged.Total,,180
134,feature.Area.og1.IDF_PLI_L,,31
134,feature.Area.og1.total,,31
134,feature.Area.og2.IDF_PLI_L,,1
134,feature.Area.og2.total,,1
134,feature.Area.unmanaged,,2
134,feature.Yield.unmanaged.Total,,181
135,feature.Area.og1.IDF_FDI_L,,0
135,feature.Area.og1.total,,0
135,feature.Area.og2.IDF_FDI_L,,1
135,feature.Area.og2.total,,1
135,feature.Area.unmanaged,,2
135,feature.Yield.unmanaged.Total,,182
136,feature.Area.og1.SBPS_SX_H,,58
136,feature.Area.og1.total,,58
136,feature.Area.og2.SBPS_SX_H,,1
136,feature.Area.og2.total,,1
136,feature.Area.unmanaged,,2
136,feature.Yield.unmanaged.Total,,183
137,feature.Area.og1.SBPS_SX_M,,184
137,feature.Area.og1.total,,184
137,feature.Area.og2.SBPS_SX_M,,1
137,feature.Area.og2.total,,1
137,feature.Area.unmanaged,,2
137,feature.Yield.unmanaged.Total,,185
138,feature.Area.og1.SBPS_PL_M,,37
138,feature.Area.og1.total,,37
138,feature.Area.og2.SBPS_PL_M,,13
138,feature.Area.og2.total,,13
138,feature.Area.unmanaged,,11
138,feature.Yield.unmanaged.Total,,186
139,feature.Area.managed,,2
139,feature.Area.og1.SBPS_PL_M,,17
139,feature.Area.og1.total,,17
139,feature.Area.og2.SBPS_PL_M,,1
139,feature.Area.og2.total,,1
139,feature.Yield.managed.Total,,187
140,feature.Area.managed,,2
140,feature.Area.og1.SBPS_PL_M,,17
140,feature.Area.og1.total,,17
140,feature.Area.og2.SBPS_PL_M,,1
140,feature.Area.og2.total,,1
140,feature.Yield.managed.Total,,187
141,feature.Area.og1.SBPS_PLI_L,,71
141,feature.Area.og1.total,,71
141,feature.Area.og2.SBPS_PLI_L,,1
141,feature.Area.og2.total,,1
141,feature.Area.unmanaged,,2
141,feature.Yield.unmanaged.Total,,189
142,feature.Area.managed,,11
142,feature.Area.og1.SBPS_PLI_L,,190
142,feature.Area.og1.total,,190
142,feature.Area.og2.SBPS_PLI_L,,13
142,feature.Area.og2.total,,13
142,feature.Yield.managed.Total,,191
143,feature.Area.og1.IDF_PL_M,,0
143,feature.Area.og1.total,,0
143,feature.Area.og2.IDF_PL_M,,1
143,feature.Area.og2.total,,1
143,feature.Area.unmanaged,,2
143,feature.Yield.unmanaged.Total,,194
144,feature.Area.og1.IDF_PL_M,,0
144,feature.Area.og1.total,,0
144,feature.Area.og2.IDF_PL_M,,1
144,feature.Area.og2.total,,1
144,feature.Area.unmanaged,,2
144,feature.Yield.unmanaged.Total,,195
145,feature.Area.og1.SBPS_PLI_H,,58
145,feature.Area.og1.total,,58
145,feature.Area.og2.SBPS_PLI_H,,1
145,feature.Area.og2.total,,1
145,feature.Area.unmanaged,,2
145,feature.Yield.unmanaged.Total,,196
146,feature.Area.og1.IDF_FDI_L,,0
146,feature.Area.og1.total,,0
146,feature.Area.og2.IDF_FDI_L,,1
146,feature.Area.og2.total,,1
146,feature.Area.unmanaged,,2
146,feature.Yield.unmanaged.Total,,197
147,feature.Area.og1.SBPS_PLI_L,,71
147,feature.Area.og1.total,,71
147,feature.Area.og2.SBPS_PLI_L,,1
147,feature.Area.og2.total,,1
147,feature.Area.unmanaged,,2
147,feature.Yield.unmanaged.Total,,198
148,feature.Area.og1.SBPS_SX_H,,58
148,feature.Area.og1.total,,58
148,feature.Area.og2.SBPS_SX_H,,1
148,feature.Area.og2.total,,1
148,feature.Area.unmanaged,,2
148,feature.Yield.unmanaged.Total,,199
149,feature.Area.og1.SBPS_PL_H,,200
149,feature.Area.og1.total,,200
149,feature.Area.og2.SBPS_PL_H,,1
149,feature.Area.og2.total,,1
149,feature.Area.unmanaged,,2
149,feature.Yield.unmanaged.Total,,201
150,feature.Area.og1.SBPS_PL_M,,37
150,feature.Area.og1.total,,37
150,feature.Area.og2.SBPS_PL_M,,13
150,feature.Area.og2.total,,13
150,feature.Area.unmanaged,,11
150,feature.Yield.unmanaged.Total,,202
151,feature.Area.og1.SBPS_SX_M,,184
151,feature.Area.og1.total,,184
151,feature.Area.og2.SBPS_SX_M,,1
151,feature.Area.og2.total,,1
151,feature.Area.unmanaged,,2
151,feature.Yield.unmanaged.Total,,203
152,feature.Area.managed,,2
152,feature.Area.og1.SBPS_SX_M,,184
152,feature.Area.og1.total,,184
152,feature.Area.og2.SBPS_SX_M,,1
152,feature.Area.og2.total,,1
152,feature.Yield.managed.Total,,204
153,feature.Area.managed,,2
153,feature.Area.og1.SBPS_SX_M,,184
153,feature.Area.og1.total,,184
153,feature.Area.og2.SBPS_SX_M,,1
153,feature.Area.og2.total,,1
153,feature.Yield.managed.Total,,204
154,feature.Area.og1.SBPS_PL_H,,200
154,feature.Area.og1.total,,200
154,feature.Area.og2.SBPS_PL_H,,1
154,feature.Area.og2.total,,1
154,feature.Area.unmanaged,,2
154,feature.Yield.unmanaged.Total,,207
155,feature.Area.managed,,2
155,feature.Area.og1.SBPS_PL_H,,200
155,feature.Area.og1.total,,200
155,feature.Area.og2.SBPS_PL_H,,1
155,feature.Area.og2.total,,1
155,feature.Yield.managed.Total,,208
156,feature.Area.og1.SBPS_PL_L,,76
156,feature.Area.og1.total,,76
156,feature.Area.og2.SBPS_PL_L,,1
156,feature.Area.og2.total,,1
156,feature.Area.unmanaged,,2
156,feature.Yield.unmanaged.Total,,210
157,feature.Area.og1.SBPS_PL_M,,17
157,feature.Area.og1.total,,17
157,feature.Area.og2.SBPS_PL_M,,1
157,feature.Area.og2.total,,1
157,feature.Area.unmanaged,,2
157,feature.Yield.unmanaged.Total,,211
158,feature.Area.og1.IDF_PL_H,,87
158,feature.Area.og1.total,,87
158,feature.Area.og2.IDF_PL_H,,1
158,feature.Area.og2.total,,1
158,feature.Area.unmanaged,,2
158,feature.Yield.unmanaged.Total,,212
159,feature.Area.og1.SBPS_SX_L,,95
159,feature.Area.og1.total,,95
159,feature.Area.og2.SBPS_SX_L,,1
159,feature.Area.og2.total,,1
159,feature.Area.unmanaged,,2
159,feature.Yield.unmanaged.Total,,213
160,feature.Area.og1.SBPS_PL_M,,17
160,feature.Area.og1.total,,17
160,feature.Area.og2.SBPS_PL_M,,1
160,feature.Area.og2.total,,1
160,feature.Area.unmanaged,,2
160,feature.Yield.unmanaged.Total,,214
161,feature.Area.og1.SBPS_PLI_M,,76
161,feature.Area.og1.total,,76
161,feature.Area.og2.SBPS_PLI_M,,1
161,feature.Area.og2.total,,1
161,feature.Area.unmanaged,,2
161,feature.Yield.unmanaged.Total,,215
162,feature.Area.og1.SBPS_SX_H,,168
162,feature.Area.og1.total,,168
162,feature.Area.og2.SBPS_SX_H,,13
162,feature.Area.og2.total,,13
162,feature.Area.unmanaged,,11
162,feature.Yield.unmanaged.Total,,216
163,feature.Area.og1.IDF_PL_H,,87
163,feature.Area.og1.total,,87
163,feature.Area.og2.IDF_PL_H,,1
163,feature.Area.og2.total,,1
163,feature.Area.unmanaged,,2
163,feature.Yield.unmanaged.Total,,217
164,feature.Area.og1.IDF_PL_M,,0
164,feature.Area.og1.total,,0
164,feature.Area.og2.IDF_PL_M,,1
164,feature.Area.og2.total,,1
164,feature.Area.unmanaged,,2
164,feature.Yield.unmanaged.Total,,218
